permno,permco_pre,ticker_pre,issuernm_pre,size_segment_pre,bankruptcy_date,dlstcd,dlret,last_index_qdate_pre_or_at,last_index_id_pre,same_permno_reentered,first_reentry_date_permno,reentry_index_ids_permno,same_permco_reentered,first_reentry_date_permco,reentry_permnos_permco,reentry_index_ids_permco,reentered_index_after_bankruptcy,temporary_any_y1,temporary_y1_before_or_at_bankruptcy_year,temporary_first_y1_year,temporary_y1_years,temporary_any_confirmed_or_terminal_event,temporary_any_terminal_failure_event,temporary_terminal_failure_codes,permanent_any_y1,permanent_first_y1_year,permanent_y1_years,csi_classification_summary
90317,45481,EPIK,EPIC BANCORP,micro,2010-04-16,574,-0.772676,2010-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008,TRUE,FALSE,"",TRUE,2008,2008,classified_as_csi_in_available_labels_or_events
10304,8224,AMFI,AMCORE FINANCIAL INC,micro,2010-04-23,574,-0.735683,2010-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007,TRUE,FALSE,"",TRUE,2007,2007,classified_as_csi_in_available_labels_or_events
75435,10062,HENG,HENLEY GROUP INC NEW,micro,2010-04-26,574,0.070176,2010-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2006,2006;2008;2009,TRUE,TRUE,574,TRUE,2006,2006,classified_as_csi_in_available_labels_or_events
85978,16053,FTBK,FRONTIER FINANCIAL CORP WA,micro,2010-04-30,574,-0.879552,2010-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007,TRUE,TRUE,574,TRUE,2007,2007,classified_as_csi_in_available_labels_or_events
81062,,,,,2010-06-17,574,-0.101796,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
90970,48772,FNSC,FIRST NATIONAL BANCSHARES INC SC,micro,2010-07-07,574,-0.071429,2010-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2009,TRUE,FALSE,"",TRUE,2007,2007;2009,classified_as_csi_in_available_labels_or_events
92099,,,,,2010-10-28,574,-0.639873,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
11908,9721,NWGI,N W GROUP INC,micro,2010-11-03,573,-0.017595,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1999,1999;2005;2008;2009,TRUE,TRUE,573,TRUE,1999,1999;2005,classified_as_csi_in_available_labels_or_events
76757,29052,ABK,AMBAC INC,micro,2010-11-08,574,-0.814882,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2008;2009,TRUE,TRUE,574,TRUE,2007,2007;2009,classified_as_csi_in_available_labels_or_events
81889,13889,PHHM,PALM HARBOR HOMES INC,micro,2010-12-08,574,-0.238166,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2009,TRUE,FALSE,"",TRUE,2007,2007;2009,classified_as_csi_in_available_labels_or_events
26657,20844,,GREAT ATLANTIC & PAC TEA INC,micro,2010-12-10,574,-0.844,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
60273,1271,DCOR,DECORATOR INDUSTRIES INC,micro,2010-12-20,573,-0.705882,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2009,TRUE,TRUE,573,FALSE,,"",classified_as_csi_in_available_labels_or_events
91820,51809,MIPI,MOLECULAR INSIGHT PHARMS INC,micro,2010-12-20,574,-0.735,2010-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
93348,,,,,2011-01-19,574,-0.842105,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
93006,53200,HAWK,SEAHAWK DRILLING INC,micro,2011-02-23,574,-0.37797,2010-12-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
82155,13907,AMIE,AMBASSADORS INTERNATIONAL INC,micro,2011-04-12,574,-0.905714,2011-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2008;2009,TRUE,TRUE,574,TRUE,2007,2007;2009,classified_as_csi_in_available_labels_or_events
12188,9683,EARS,HEARX LTD,micro,2011-05-16,574,0.09375,2011-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1999,1999;2003;2008;2009,TRUE,TRUE,574,TRUE,2003,2003;2009,classified_as_csi_in_available_labels_or_events
91179,50596,ONAV,OMEGA NAVIGATION ENTERPRISES INC,micro,2011-07-18,574,-0.402299,2011-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
88797,40986,CWBS,COMMONWEALTH BANKSHARES INC,micro,2011-09-26,574,-0.991538,2011-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
87129,16647,CHINA,CHINA COM CORP,micro,2011-10-05,574,-0.871287,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1999,1999;2003;2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
56602,20376,,CAGLES INC,micro,2011-10-19,574,-1,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
81530,30877,PMA,P M I GROUP INC,micro,2011-10-21,574,-0.74,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2009,TRUE,TRUE,574,TRUE,2007,2007;2009,classified_as_csi_in_available_labels_or_events
92190,52536,MF,M F GLOBAL LTD,small,2011-10-28,574,-0.939467,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
89018,41695,GMR,GENERAL MARITIME CORP,micro,2011-11-16,574,-0.846154,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
85216,15608,TRBR,TRAILER BRIDGE INC,micro,2011-11-25,574,-0.575,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
79259,12195,DPTR,DELTA PETROLEUM CORP,micro,2011-12-27,574,-0.785714,2011-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2009;2010,TRUE,TRUE,574,TRUE,2008,2008;2010,classified_as_csi_in_available_labels_or_events
91369,50872,TNCC,TENNESSEE COMMERCE BANCORP INC,micro,2012-01-27,574,-0.714286,2011-12-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
90746,46868,TBSI,T B S INTL LTD,micro,2012-02-15,574,-0.739809,2011-12-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
32636,1539,ENER,ENERGY CONVERSION DEVICES INC,micro,2012-02-23,574,-0.837624,2011-12-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2010;2011,TRUE,TRUE,574,TRUE,2009,2009,classified_as_csi_in_available_labels_or_events
93430,53448,CYDE,CYBERDEFENDER CORP,micro,2012-03-02,574,-0.611111,2011-12-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
93395,53421,JNGW,JINGWEI INTERNATIONAL LTD,micro,2012-03-29,573,-0.390995,2011-12-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
89919,44628,PNCL,PINNACLE AIRLINES CORP,micro,2012-04-10,574,-0.674074,2012-03-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
84311,15220,FUEL,STREICHER MOBILE FUELING INC,micro,2012-04-24,574,-0.752137,2012-03-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2006,2006;2009;2010;2011,TRUE,TRUE,574,TRUE,2006,2006;2011,classified_as_csi_in_available_labels_or_events
92346,52810,PCX,PATRIOT COAL CORP,micro,2012-07-09,574,-0.822131,2012-06-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011,TRUE,TRUE,574,TRUE,2011,2011,classified_as_csi_in_available_labels_or_events
77582,11504,VLNC,VALENCE TECHNOLOGY INC,micro,2012-07-11,574,-0.919485,2012-06-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2000,2000;2007;2010;2011,TRUE,TRUE,574,TRUE,2007,2007,classified_as_csi_in_available_labels_or_events
46950,2589,KVPH,K V PHARMACEUTICAL CO,micro,2012-08-03,574,-0.790909,2012-06-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,FALSE,"",TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
77158,,,,,2012-08-03,574,-0.746269,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
88906,41266,ATPG,A T P OIL & GAS CORP,micro,2012-08-28,574,-0.81931,2012-06-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
78073,11802,SATC,SATCON TECHNOLOGY CORP,micro,2012-10-25,574,-0.773636,2012-09-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2001,2001;2005;2010;2011,TRUE,TRUE,574,TRUE,2001,2001;2010,classified_as_csi_in_available_labels_or_events
93037,53217,AONE,A123 SYSTEMS INC,micro,2012-11-06,574,-0.328929,2012-09-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
51457,21346,OSG,OVERSEAS SHIPHOLDING GROUP INC,micro,2012-11-13,574,-0.510268,2012-09-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011,TRUE,TRUE,574,TRUE,2011,2011,classified_as_csi_in_available_labels_or_events
76999,11056,TOYH,T H Q INC,micro,2012-12-27,574,-0.765517,2012-09-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993;2010;2011,TRUE,FALSE,"",TRUE,2010,2010;2011,classified_as_csi_in_available_labels_or_events
64864,238,AMPLA,AMPAL AMERICAN ISRAEL CORP,micro,2013-01-18,574,-0.334507,2012-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
84330,15207,PWAV,POWERWAVE TECHNOLOGIES INC,micro,2013-01-29,574,-0.858065,2012-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2010;2011,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
86189,16144,SCHS,SCHOOL SPECIALTY INC,micro,2013-02-05,574,0.067961,2012-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010,TRUE,TRUE,574,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
88945,41271,GMXR,G M X RESOURCES INC,micro,2013-03-28,574,-0.730594,2013-03-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2010;2012,TRUE,FALSE,"",TRUE,2008,2008;2010;2012,classified_as_csi_in_available_labels_or_events
92434,52860,FABK,FIRST ADVANTAGE BANCORP,micro,2013-05-10,573,-0.006078,2013-03-28,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
90196,28305,XIDE,EXIDE TECHNOLOGIES,micro,2013-06-21,574,-0.65708,2013-03-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011;2012,TRUE,TRUE,574,TRUE,2012,2012,classified_as_csi_in_available_labels_or_events
13115,,,,,2013-06-25,574,-0.869198,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
93391,53417,ECTY,ECOTALITY INC,micro,2013-09-26,574,-0.648148,2013-06-28,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2011,2011;2012,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
88359,37730,MOBE,MOBILITY ELECTRONICS INC,micro,2013-11-21,573,-0.278375,2013-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011;2012,TRUE,TRUE,573,TRUE,2010,2010,classified_as_csi_in_available_labels_or_events
93355,53398,OCZ,O C Z TECHNOLOGY GROUP INC,micro,2013-12-26,574,-0.55595,2013-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2011,2011;2012,TRUE,TRUE,574,TRUE,2012,2012,classified_as_csi_in_available_labels_or_events
87755,18454,BRZE,BREEZECOM LTD,micro,2014-01-15,574,-0.344615,2013-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2000,2000;2007;2009;2011;2012,TRUE,TRUE,574,TRUE,2007,2007;2009;2011,classified_as_csi_in_available_labels_or_events
93317,53378,GGS,GLOBAL GEOPHYSICAL SERVICES INC,micro,2014-03-25,574,-0.85,2013-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012,TRUE,TRUE,574,TRUE,2012,2012,classified_as_csi_in_available_labels_or_events
90538,46106,JRCC,JAMES RIVER COAL CO,micro,2014-04-16,574,-0.599947,2014-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2011,2011,TRUE,FALSE,"",TRUE,2011,2011,classified_as_csi_in_available_labels_or_events
90813,,,,,2014-04-21,574,0.068182,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
84416,15293,CWTR,COLDWATER CREEK INC,micro,2014-04-22,574,-0.2625,2014-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2009,2009;2011,TRUE,TRUE,574,TRUE,2009,2009;2011,classified_as_csi_in_available_labels_or_events
87856,7913,FACT,FIRST ALBANY COS INC,micro,2014-07-16,573,-0.039962,2014-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2005,2005;2009;2011;2012;2013,TRUE,TRUE,573,TRUE,2009,2009;2011,classified_as_csi_in_available_labels_or_events
77011,10759,ZOOMF,ZOOM TELEPHONICS INC,micro,2014-08-20,573,-0.851852,2014-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2000,2000;2004;2006;2009;2012,TRUE,TRUE,573,TRUE,2004,2004;2009;2012,classified_as_csi_in_available_labels_or_events
90204,45277,END,ENDEAVOUR INTERNATIONAL CORP,micro,2014-10-07,574,-0.816054,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
92758,53062,SOLR,G T SOLAR INTERNATIONAL,small,2014-10-15,574,-0.966297,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
80971,13401,DUCK,DUCKWALL ALCO STORES INC NEW,micro,2014-10-21,574,-0.865,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
88335,37710,DNDN,DENDREON CORP,micro,2014-11-18,574,-0.83563,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2011,2011;2013,TRUE,TRUE,574,TRUE,2011,2011;2013,classified_as_csi_in_available_labels_or_events
92319,52786,TSON,TRANS1 INC,micro,2014-11-21,574,-0.917127,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
91014,49990,DLIA,DELIA S INC NEW,micro,2014-12-19,574,-0.924051,2014-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
76217,10669,WTSLA,WET SEAL INC,micro,2015-01-26,574,-0.539291,2014-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
15560,21711,,AMERICAN HIDE & LEATHER CO,micro,2015-02-02,574,-0.60664,2014-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2012;2013,TRUE,TRUE,574,TRUE,2010,2010;2013,classified_as_csi_in_available_labels_or_events
88537,38435,IVAN,IVANHOE ENERGY INC,micro,2015-03-02,574,-0.137931,2014-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,FALSE,"",TRUE,2012,2012;2013,classified_as_csi_in_available_labels_or_events
14152,54553,CRRS,CORPORATE RESOURCE SERVICES INC,micro,2015-03-03,574,-0.544592,2014-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,FALSE,"",TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
91976,52248,ANV,ALLIED NEVADA GOLD CORP,micro,2015-03-09,574,-0.894,2014-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2014,TRUE,TRUE,574,TRUE,2012,2012,classified_as_csi_in_available_labels_or_events
90536,46105,GFIG,G F I GROUP INC,small,2015-04-09,573,-0.028668,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,573,FALSE,,"",classified_as_csi_in_available_labels_or_events
13378,54002,ROIQ,R O I ACQUISITION CORP,micro,2015-04-16,574,-0.840833,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
14266,54621,AMZG,AMERICAN EAGLE ENERGY CORP,micro,2015-05-11,574,-0.694297,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013,TRUE,FALSE,"",TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
12399,53575,IMRS,IMRIS INC,micro,2015-06-03,574,-0.609195,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
12903,53835,SARA,SARATOGA RESOURCES INC,micro,2015-06-18,574,-0.607143,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2012,2012;2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
92540,52932,MDW,MIDWAY GOLD CORP,micro,2015-06-19,574,-0.811111,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013;2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
12440,53604,CTP,CTPARTNERS EXECUTIVE SEARCH INC,micro,2015-06-22,574,-0.542088,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
11999,53465,MCP,MOLYCORP INC DE,micro,2015-06-24,574,-0.773628,2015-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2011,2011;2013,TRUE,TRUE,574,TRUE,2011,2011;2013,classified_as_csi_in_available_labels_or_events
90411,45718,INCX,INTERCHANGE CORP,micro,2015-07-02,574,-0.551913,2015-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2011;2013,TRUE,TRUE,574,TRUE,2010,2010;2011;2013,classified_as_csi_in_available_labels_or_events
75527,8820,QUIK,QUIKSILVER INC,micro,2015-09-08,574,-0.790746,2015-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
45560,6785,INPH,INTERPHASE CORP,micro,2015-10-09,574,-0.881107,2015-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
91419,51101,PRC,PETRO RESOURCES CORP,micro,2015-11-10,574,-0.924869,2015-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
81298,30857,FWV,FIRST WEST VIRGINIA BANCORP INC,micro,2015-11-13,573,-0.072084,2015-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
14004,54454,RCAP,R C S CAPITAL CORP,micro,2016-01-04,574,-0.924466,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,FALSE,"",TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
80680,,,,,2016-01-04,574,-0.058824,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
14261,16061,SFXE,S F X ENTERTAINMENT INC,micro,2016-02-09,574,-0.853846,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
80858,13296,WAVX,WAVE SYSTEMS CORP,micro,2016-02-09,574,-0.952747,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1999,1999;2002;2007;2011;2013;2014,TRUE,FALSE,"",TRUE,1999,1999;2002;2011;2013;2014,classified_as_csi_in_available_labels_or_events
92535,52930,GRH,GREENHUNTER ENGERY INC,micro,2016-03-01,574,1.162162,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2008,2008;2013,TRUE,FALSE,"",TRUE,2008,2008;2013,classified_as_csi_in_available_labels_or_events
90192,45201,RJET,REPUBLIC AIRWAYS HOLDINGS INC,micro,2016-03-07,574,0.889189,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
12637,53701,VOG,VOYAGER OIL & GAS INC,micro,2016-03-22,574,-0.624953,2015-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013,TRUE,FALSE,"",TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
89452,43331,QTWW,QUANTUM FUEL SYS TECH WORLDWIDE,micro,2016-03-31,574,0.026217,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2010;2013;2014;2015,TRUE,TRUE,574,TRUE,2007,2007;2010;2013,classified_as_csi_in_available_labels_or_events
88991,41580,BTU,PEABODY ENERGY CORP,micro,2016-04-13,574,-0.644397,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013;2015,TRUE,TRUE,574,TRUE,2013,2013,classified_as_csi_in_available_labels_or_events
81776,30922,WFR,M E M C ELECTRONIC MATERIALS INC,micro,2016-04-20,574,-0.589041,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,FALSE,"",TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
92215,52665,EXXI,ENERGY XXI LTD,micro,2016-04-22,574,-0.837695,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013;2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
14465,54741,NRX,NEPHROGENEX INC,micro,2016-05-10,574,-0.696095,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,FALSE,"",TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
13874,54374,FWM,FAIRWAY GROUP HOLDINGS CORP,micro,2016-05-13,574,-0.628942,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013;2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
13647,54227,LNCO,LINNCO L L C,micro,2016-05-23,574,-0.737745,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
91081,,,,,2016-05-23,574,-0.594595,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
91494,,,,,2016-05-24,574,-0.75159,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
90951,47879,HERO,HERCULES OFFSHORE INC,micro,2016-06-14,574,0.184211,2016-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2007,2007;2012;2014,TRUE,TRUE,574,TRUE,2012,2012;2014,classified_as_csi_in_available_labels_or_events
12894,53830,CJES,C & J ENERGY SERVICES INC,micro,2016-07-20,574,-0.540096,2016-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2014,2014,TRUE,TRUE,574,TRUE,2014,2014,classified_as_csi_in_available_labels_or_events
90968,48770,CRXX,COMBINATORX INC,micro,2016-08-03,574,-0.455797,2016-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2010,2010;2012;2014,TRUE,TRUE,574,TRUE,2010,2010;2012;2014,classified_as_csi_in_available_labels_or_events
81128,30829,ESI,I T T EDUCATIONAL SERVICES INC,micro,2016-09-06,574,-0.658606,2016-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,2013,2013;2015,TRUE,TRUE,574,TRUE,2013,2013;2015,classified_as_csi_in_available_labels_or_events
