track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
permanent_csi,raw_plus_latent,fpr3,FP,2,68523,2003,0,0.19664432108402252,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,69526,2002,1,0.2600885331630707,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,70156,2002,0,0.21592706441879272,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,70156,2003,1,0.24479037523269653,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,70156,2004,0,0.3049541413784027,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,71124,2005,0,0.2623658776283264,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,71538,2003,0,0.1840769350528717,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,72119,2003,0,0.19856353104114532,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,72304,2003,0,0.2085113227367401,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,72304,2004,0,0.19400955736637115,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,74393,2002,0,0.22658467292785645,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,75035,2003,1,0.20539093017578125,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75066,2006,0,0.206007182598114,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75172,2002,0,0.1981724202632904,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75172,2003,0,0.2846393287181854,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75216,2002,0,0.19903789460659027,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,75244,2002,1,0.26998451352119446,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75244,2003,0,0.2263457030057907,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75244,2004,0,0.31767114996910095,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75328,2002,0,0.19512097537517548,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75433,2004,0,0.2271442413330078,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75505,2002,0,0.21883606910705566,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75549,2004,0,0.18161830306053162,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,75549,2005,1,0.21694175899028778,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75563,2002,0,0.22493910789489746,0.1808942258358,1e-12
